candidate_id,silver_score
CAND_0069729,2
CAND_0069730,1
CAND_0069731,2
CAND_0069732,1
CAND_0069733,2
CAND_0069734,3
CAND_0069735,1
CAND_0069736,3
CAND_0069737,2
CAND_0069738,2
CAND_0069739,1
CAND_0069740,3
CAND_0069741,3
CAND_0069742,1
CAND_0069743,3
CAND_0069744,1
CAND_0069745,3
CAND_0069746,1
CAND_0069747,2
CAND_0069748,3
CAND_0069749,2
CAND_0069750,1
CAND_0069751,1
CAND_0069752,3
CAND_0069753,3
CAND_0069754,3
CAND_0069755,2
CAND_0069756,3
CAND_0069757,3
CAND_0069758,1
CAND_0069759,2
CAND_0069760,3
CAND_0069761,3
CAND_0069762,2
CAND_0069763,2
CAND_0069764,1
CAND_0069765,2
CAND_0069766,3
CAND_0069767,2
CAND_0069768,1
CAND_0069769,1
CAND_0069770,3
CAND_0069771,4
CAND_0069772,1
CAND_0069773,4
CAND_0069774,1
CAND_0069775,1
CAND_0069776,2
CAND_0069777,3
CAND_0069778,2
CAND_0069779,1
CAND_0069780,3
CAND_0069781,1
CAND_0069782,3
CAND_0069783,3
CAND_0069784,2
CAND_0069785,2
CAND_0069786,2
CAND_0069787,3
CAND_0069788,1
CAND_0069789,1
CAND_0069790,1
CAND_0069791,2
CAND_0069792,2
CAND_0069793,2
CAND_0069794,1
CAND_0069795,1
CAND_0069796,1
CAND_0069797,3
CAND_0069798,3
CAND_0069799,1
CAND_0069800,1
CAND_0069801,3
CAND_0069802,1
CAND_0069803,3
CAND_0069804,1
CAND_0069805,3
CAND_0069806,3
CAND_0069807,2
CAND_0069808,3
CAND_0069809,1
CAND_0069810,3
CAND_0069811,1
CAND_0069812,3
CAND_0069813,1
CAND_0069814,3
CAND_0069815,1
CAND_0069816,2
CAND_0069817,1
CAND_0069818,2
CAND_0069819,1
CAND_0069820,3
CAND_0069821,2
CAND_0069822,2
CAND_0069823,2
CAND_0069824,2
CAND_0069825,3
CAND_0069826,1
CAND_0069827,1
CAND_0069828,1
CAND_0069829,3
CAND_0069830,1
CAND_0069831,1
CAND_0069832,3
CAND_0069833,3
CAND_0069834,2
CAND_0069835,4
CAND_0069836,3
CAND_0069837,1
CAND_0069838,3
CAND_0069839,3
CAND_0069840,1
CAND_0069841,3
CAND_0069842,3
CAND_0069843,1
CAND_0069844,2
CAND_0069845,2
CAND_0069846,1
CAND_0069847,1
CAND_0069848,2
CAND_0069849,2
CAND_0069850,2
CAND_0069851,2
CAND_0069852,1
CAND_0069853,3
CAND_0069854,2
CAND_0069855,1
CAND_0069856,3
CAND_0069857,4
CAND_0069858,1
CAND_0069859,3
CAND_0069860,2
CAND_0069861,3
CAND_0069862,2
CAND_0069863,1
CAND_0069864,3
CAND_0069865,1
CAND_0069866,1
CAND_0069867,3
CAND_0069868,2
CAND_0069869,1
CAND_0069870,1
CAND_0069871,1
CAND_0069872,1
CAND_0069873,1
CAND_0069874,2
CAND_0069875,3
CAND_0069876,1
CAND_0069877,1
CAND_0069878,2
CAND_0069879,2
CAND_0069880,2
CAND_0069881,2
CAND_0069882,1
CAND_0069883,2
CAND_0069884,2
CAND_0069885,3
CAND_0069886,3
CAND_0069887,2
CAND_0069888,2
CAND_0069889,1
CAND_0069890,3
CAND_0069891,1
CAND_0069892,3
CAND_0069893,3
CAND_0069894,3
CAND_0069895,3
CAND_0069896,2
CAND_0069897,2
CAND_0069898,3
CAND_0069899,2
CAND_0069900,3
CAND_0069901,1
CAND_0069902,1
CAND_0069903,1
CAND_0069904,3
CAND_0069905,4
CAND_0069906,2
CAND_0069907,3
CAND_0069908,4
CAND_0069909,3
CAND_0069910,2
CAND_0069911,1
CAND_0069912,3
CAND_0069913,3
CAND_0069914,2
CAND_0069915,2
CAND_0069916,2
CAND_0069917,1
CAND_0069918,2
CAND_0069919,1
CAND_0069920,2
CAND_0069921,2
CAND_0069922,1
CAND_0069923,1
CAND_0069924,1
CAND_0069925,4
CAND_0069926,1
CAND_0069927,3
CAND_0069928,3
CAND_0069929,2
CAND_0069930,1
CAND_0069931,3
CAND_0069932,2
CAND_0069933,1
CAND_0069934,1
CAND_0069935,2
CAND_0069936,3
CAND_0069937,2
CAND_0069938,3
CAND_0069939,3
CAND_0069940,1
CAND_0069941,2
CAND_0069942,3
CAND_0069943,1
CAND_0069944,1
CAND_0069945,2
CAND_0069946,1
CAND_0069947,3
CAND_0069948,1
CAND_0069949,2
CAND_0069950,3
CAND_0069951,1
CAND_0069952,2
CAND_0069953,3
CAND_0069954,3
CAND_0069955,1
CAND_0069956,2
CAND_0069957,3
CAND_0069958,3
CAND_0069959,1
CAND_0069960,1
CAND_0069961,1
CAND_0069962,2
CAND_0069963,1
CAND_0069964,2
CAND_0069965,1
CAND_0069966,1
CAND_0069967,3
CAND_0069968,1
CAND_0069969,1
CAND_0069970,1
CAND_0069971,1
CAND_0069972,2
CAND_0069973,3
CAND_0069974,3
CAND_0069975,3
CAND_0069976,1
CAND_0069977,3
CAND_0069978,3
CAND_0069979,1
CAND_0069980,1
CAND_0069981,3
CAND_0069982,2
CAND_0069983,1
CAND_0069984,1
CAND_0069985,2
CAND_0069986,2
CAND_0069987,2
CAND_0069988,1
CAND_0069989,2
CAND_0069990,2
CAND_0069991,2
CAND_0069992,2
CAND_0069993,1
CAND_0069994,2
CAND_0069995,3
CAND_0069996,0
CAND_0069997,1
CAND_0069998,2
CAND_0069999,2
CAND_0070000,1
CAND_0070001,1
CAND_0070002,3
CAND_0070003,1
CAND_0070004,1
CAND_0070005,1
CAND_0070006,1
CAND_0070007,1
CAND_0070008,3
CAND_0070009,3
CAND_0070010,1
CAND_0070011,3
CAND_0070012,1
CAND_0070013,3
CAND_0070014,3
CAND_0070015,1
CAND_0070016,1
CAND_0070017,1
CAND_0070018,3
CAND_0070019,1
CAND_0070020,1
CAND_0070021,3
CAND_0070022,2
CAND_0070023,2
CAND_0070024,3
CAND_0070025,3
CAND_0070026,1
CAND_0070027,2
CAND_0070028,2
CAND_0070029,1
CAND_0070030,1
CAND_0070031,1
CAND_0070032,2
CAND_0070033,1
CAND_0070034,1
CAND_0070035,3
CAND_0070036,1
CAND_0070037,3
CAND_0070038,1
CAND_0070039,2
CAND_0070040,3
CAND_0070041,1
CAND_0070042,2
CAND_0070043,2
CAND_0070044,1
CAND_0070045,1
CAND_0070046,3
CAND_0070047,2
CAND_0070048,2
CAND_0070049,1
CAND_0070050,3
CAND_0070051,1
CAND_0070052,3
CAND_0070053,2
CAND_0070054,3
CAND_0070055,1
CAND_0070056,1
CAND_0070057,1
CAND_0070058,1
CAND_0070059,1
CAND_0070060,1
CAND_0070061,1
CAND_0070062,1
CAND_0070063,3
CAND_0070064,1
CAND_0070065,2
CAND_0070066,3
CAND_0070067,3
CAND_0070068,3
CAND_0070069,2
CAND_0070070,1
CAND_0070071,3
CAND_0070072,1
CAND_0070073,1
CAND_0070074,1
CAND_0070075,3
CAND_0070076,2
CAND_0070077,1
CAND_0070078,3
CAND_0070079,2
CAND_0070080,1
CAND_0070081,2
CAND_0070082,4
CAND_0070083,3
CAND_0070084,1
CAND_0070085,2
CAND_0070086,1
CAND_0070087,3
CAND_0070088,2
CAND_0070089,1
CAND_0070090,1
CAND_0070091,2
CAND_0070092,3
CAND_0070093,3
CAND_0070094,3
CAND_0070095,3
CAND_0070096,3
CAND_0070097,3
CAND_0070098,1
CAND_0070099,1
CAND_0070100,3
CAND_0070101,2
CAND_0070102,3
CAND_0070103,3
CAND_0070104,3
CAND_0070105,1
CAND_0070106,3
CAND_0070107,3
CAND_0070108,1
CAND_0070109,2
CAND_0070110,1
CAND_0070111,1
CAND_0070112,1
CAND_0070113,2
CAND_0070114,2
CAND_0070115,3
CAND_0070116,1
CAND_0070117,1
CAND_0070118,2
CAND_0070119,1
CAND_0070120,3
CAND_0070121,2
CAND_0070122,1
CAND_0070123,3
CAND_0070124,1
CAND_0070125,1
CAND_0070126,1
CAND_0070127,2
CAND_0070128,1
CAND_0070129,2
CAND_0070130,3
CAND_0070131,3
CAND_0070132,1
CAND_0070133,3
CAND_0070134,3
CAND_0070135,1
CAND_0070136,3
CAND_0070137,3
CAND_0070138,2
CAND_0070139,1
CAND_0070140,2
CAND_0070141,3
CAND_0070142,2
CAND_0070143,3
CAND_0070144,1
CAND_0070145,2
CAND_0070146,1
CAND_0070147,3
CAND_0070148,2
CAND_0070149,3
CAND_0070150,1
CAND_0070151,2
CAND_0070152,3
CAND_0070153,1
CAND_0070154,4
CAND_0070155,3
CAND_0070156,1
CAND_0070157,3
CAND_0070158,1
CAND_0070159,1
CAND_0070160,2
CAND_0070161,2
CAND_0070162,4
CAND_0070163,3
CAND_0070164,2
CAND_0070165,2
CAND_0070166,1
CAND_0070167,3
CAND_0070168,1
CAND_0070169,2
CAND_0070170,1
CAND_0070171,2
CAND_0070172,1
CAND_0070173,3
CAND_0070174,1
CAND_0070175,2
CAND_0070176,1
CAND_0070177,1
CAND_0070178,3
CAND_0070179,1
CAND_0070180,2
CAND_0070181,3
CAND_0070182,3
CAND_0070183,2
CAND_0070184,1
CAND_0070185,2
CAND_0070186,2
CAND_0070187,3
CAND_0070188,2
CAND_0070189,3
CAND_0070190,2
CAND_0070191,3
CAND_0070192,1
CAND_0070193,3
CAND_0070194,2
CAND_0070195,3
CAND_0070196,2
CAND_0070197,3
CAND_0070198,2
CAND_0070199,2
CAND_0070200,3
CAND_0070201,1
CAND_0070202,4
CAND_0070203,2
CAND_0070204,4
CAND_0070205,3
CAND_0070206,4
CAND_0070207,1
CAND_0070208,3
CAND_0070209,1
CAND_0070210,3
CAND_0070211,3
CAND_0070212,1
CAND_0070213,3
CAND_0070214,2
CAND_0070215,1
CAND_0070216,1
CAND_0070217,3
CAND_0070218,2
CAND_0070219,1
CAND_0070220,3
CAND_0070221,2
CAND_0070222,2
CAND_0070223,1
CAND_0070224,2
CAND_0070225,4
CAND_0070226,3
CAND_0070227,3
CAND_0070228,2
CAND_0070229,3
CAND_0070230,3
CAND_0070231,3
CAND_0070232,1
CAND_0070233,3
CAND_0070234,2
CAND_0070235,1
CAND_0070236,3
CAND_0070237,3
CAND_0070238,2
CAND_0070239,4
CAND_0070240,3
CAND_0070241,1
CAND_0070242,3
CAND_0070243,2
CAND_0070244,1
CAND_0070245,2
CAND_0070246,1
CAND_0070247,1
CAND_0070248,1
CAND_0070249,3
CAND_0070250,3
CAND_0070251,2
CAND_0070252,4
CAND_0070253,1
CAND_0070254,3
CAND_0070255,1
CAND_0070256,2
CAND_0070257,1
CAND_0070258,2
CAND_0070259,1
CAND_0070260,1
CAND_0070261,1
CAND_0070262,1
CAND_0070263,3
CAND_0070264,1
CAND_0070265,3
CAND_0070266,1
CAND_0070267,1
CAND_0070268,1
CAND_0070269,3
CAND_0070270,1
CAND_0070271,2
CAND_0070272,3
CAND_0070273,3
CAND_0070274,1
CAND_0070275,1
CAND_0070276,2
CAND_0070277,3
CAND_0070278,1
CAND_0070279,1
CAND_0070280,1
CAND_0070281,3
CAND_0070282,1
CAND_0070283,1
CAND_0070284,2
CAND_0070285,4
CAND_0070286,3
CAND_0070287,3
CAND_0070288,3
CAND_0070289,3
CAND_0070290,1
CAND_0070291,2
CAND_0070292,3
CAND_0070293,3
CAND_0070294,3
CAND_0070295,3
CAND_0070296,1
CAND_0070297,1
CAND_0070298,2
CAND_0070299,2
CAND_0070300,3
CAND_0070301,3
CAND_0070302,1
CAND_0070303,3
CAND_0070304,1
CAND_0070305,3
CAND_0070306,2
CAND_0070307,1
CAND_0070308,1
CAND_0070309,2
CAND_0070310,2
CAND_0070311,3
CAND_0070312,3
CAND_0070313,1
CAND_0070314,3
CAND_0070315,2
CAND_0070316,1
CAND_0070317,1
CAND_0070318,2
CAND_0070319,1
CAND_0070320,1
CAND_0070321,3
CAND_0070322,1
CAND_0070323,3
CAND_0070324,1
CAND_0070325,1
CAND_0070326,2
CAND_0070327,1
CAND_0070328,2
CAND_0070329,3
CAND_0070330,1
CAND_0070331,1
CAND_0070332,3
CAND_0070333,4
CAND_0070334,1
CAND_0070335,3
CAND_0070336,1
CAND_0070337,2
CAND_0070338,1
CAND_0070339,3
CAND_0070340,2
CAND_0070341,3
CAND_0070342,3
CAND_0070343,2
CAND_0070344,3
CAND_0070345,3
CAND_0070346,2
CAND_0070347,3
CAND_0070348,2
CAND_0070349,1
CAND_0070350,2
CAND_0070351,1
CAND_0070352,1
CAND_0070353,3
CAND_0070354,1
CAND_0070355,1
CAND_0070356,1
CAND_0070357,1
CAND_0070358,2
CAND_0070359,2
CAND_0070360,1
CAND_0070361,1
CAND_0070362,3
CAND_0070363,2
CAND_0070364,1
CAND_0070365,2
CAND_0070366,2
CAND_0070367,3
CAND_0070368,3
CAND_0070369,3
CAND_0070370,1
CAND_0070371,3
CAND_0070372,2
CAND_0070373,2
CAND_0070374,1
CAND_0070375,3
CAND_0070376,1
CAND_0070377,1
CAND_0070378,3
CAND_0070379,3
CAND_0070380,3
CAND_0070381,1
CAND_0070382,1
CAND_0070383,3
CAND_0070384,2
CAND_0070385,2
CAND_0070386,3
CAND_0070387,3
CAND_0070388,1
CAND_0070389,4
CAND_0070390,1
CAND_0070391,1
CAND_0070392,3
CAND_0070393,1
CAND_0070394,1
CAND_0070395,2
CAND_0070396,1
CAND_0070397,2
CAND_0070398,4
CAND_0070399,3
CAND_0070400,1
CAND_0070401,2
CAND_0070402,3
CAND_0070403,1
CAND_0070404,1
CAND_0070405,2
CAND_0070406,2
CAND_0070407,1
CAND_0070408,3
CAND_0070409,3
CAND_0070410,3
CAND_0070411,1
CAND_0070412,2
CAND_0070413,1
CAND_0070414,3
CAND_0070415,2
CAND_0070416,4
CAND_0070417,1
CAND_0070418,2
CAND_0070419,3
CAND_0070420,3
CAND_0070421,1
CAND_0070422,2
CAND_0070423,4
CAND_0070424,1
CAND_0070425,1
CAND_0070426,4
CAND_0070427,1
CAND_0070428,2
CAND_0070429,4
CAND_0070430,1
CAND_0070431,1
CAND_0070432,3
CAND_0070433,1
CAND_0070434,2
CAND_0070435,2
CAND_0070436,1
CAND_0070437,1
CAND_0070438,2
CAND_0070439,1
CAND_0070440,2
CAND_0070441,1
CAND_0070442,2
CAND_0070443,1
CAND_0070444,3
CAND_0070445,2
CAND_0070446,1
CAND_0070447,3
CAND_0070448,2
CAND_0070449,4
CAND_0070450,2
CAND_0070451,3
CAND_0070452,2
CAND_0070453,3
CAND_0070454,2
CAND_0070455,2
CAND_0070456,2
CAND_0070457,2
CAND_0070458,1
CAND_0070459,2
CAND_0070460,3
CAND_0070461,2
CAND_0070462,1
CAND_0070463,4
CAND_0070464,3
CAND_0070465,1
CAND_0070466,2
CAND_0070467,3
CAND_0070468,2
CAND_0070469,2
CAND_0070470,2
CAND_0070471,1
CAND_0070472,3
CAND_0070473,2
CAND_0070474,1
CAND_0070475,4
CAND_0070476,2
CAND_0070477,3
CAND_0070478,1
CAND_0070479,1
CAND_0070480,1
CAND_0070481,2
CAND_0070482,2
CAND_0070483,2
CAND_0070484,2
CAND_0070485,3
CAND_0070486,1
CAND_0070487,1
CAND_0070488,1
CAND_0070489,2
CAND_0070490,2
CAND_0070491,2
CAND_0070492,2
CAND_0070493,3
CAND_0070494,1
CAND_0070495,3
CAND_0070496,3
CAND_0070497,1
CAND_0070498,2
CAND_0070499,1
CAND_0070500,1
CAND_0070501,3
CAND_0070502,2
CAND_0070503,3
CAND_0070504,1
CAND_0070505,3
CAND_0070506,3
CAND_0070507,2
CAND_0070508,1
CAND_0070509,2
CAND_0070510,2
CAND_0070511,3
CAND_0070512,1
CAND_0070513,1
CAND_0070514,3
CAND_0070515,3
CAND_0070516,3
CAND_0070517,3
CAND_0070518,1
CAND_0070519,3
CAND_0070520,2
CAND_0070521,3
CAND_0070522,1
CAND_0070523,3
CAND_0070524,3
CAND_0070525,4
CAND_0070526,3
CAND_0070527,1
CAND_0070528,2
CAND_0070529,3
CAND_0070530,1
CAND_0070531,1
CAND_0070532,3
CAND_0070533,2
CAND_0070534,3
CAND_0070535,2
CAND_0070536,3
CAND_0070537,1
CAND_0070538,1
CAND_0070539,1
CAND_0070540,1
CAND_0070541,3
CAND_0070542,1
CAND_0070543,3
CAND_0070544,3
CAND_0070545,1
CAND_0070546,1
CAND_0070547,3
CAND_0070548,3
CAND_0070549,1
CAND_0070550,2
CAND_0070551,2
CAND_0070552,3
CAND_0070553,2
CAND_0070554,3
CAND_0070555,1
CAND_0070556,2
CAND_0070557,1
CAND_0070558,3
CAND_0070559,2
CAND_0070560,3
CAND_0070561,2
CAND_0070562,1
CAND_0070563,3
CAND_0070564,1
CAND_0070565,2
CAND_0070566,2
CAND_0070567,1
CAND_0070568,3
CAND_0070569,1
CAND_0070570,1
CAND_0070571,2
CAND_0070572,2
CAND_0070573,2
CAND_0070574,2
CAND_0070575,2
CAND_0070576,1
CAND_0070577,2
CAND_0070578,1
CAND_0070579,1
CAND_0070580,1
CAND_0070581,3
CAND_0070582,3
CAND_0070583,1
CAND_0070584,2
CAND_0070585,1
CAND_0070586,3
CAND_0070587,3
CAND_0070588,3
CAND_0070589,3
CAND_0070590,1
CAND_0070591,3
CAND_0070592,2
CAND_0070593,1
CAND_0070594,1
CAND_0070595,3
CAND_0070596,3
CAND_0070597,3
CAND_0070598,3
CAND_0070599,1
CAND_0070600,3
CAND_0070601,1
CAND_0070602,3
CAND_0070603,2
CAND_0070604,3
CAND_0070605,3
CAND_0070606,2
CAND_0070607,2
CAND_0070608,1
CAND_0070609,1
CAND_0070610,3
CAND_0070611,1
CAND_0070612,3
CAND_0070613,3
CAND_0070614,2
CAND_0070615,2
CAND_0070616,3
CAND_0070617,3
CAND_0070618,1
CAND_0070619,3
CAND_0070620,3
CAND_0070621,3
CAND_0070622,3
CAND_0070623,2
CAND_0070624,3
CAND_0070625,4
CAND_0070626,3
CAND_0070627,3
CAND_0070628,3
CAND_0070629,3
CAND_0070630,3
CAND_0070631,1
CAND_0070632,2
CAND_0070633,1
CAND_0070634,1
CAND_0070635,2
CAND_0070636,1
CAND_0070637,3
CAND_0070638,3
CAND_0070639,1
CAND_0070640,1
CAND_0070641,3
CAND_0070642,2
CAND_0070643,1
CAND_0070644,3
CAND_0070645,1
CAND_0070646,2
CAND_0070647,1
CAND_0070648,1
CAND_0070649,1
CAND_0070650,2
CAND_0070651,2
CAND_0070652,3
CAND_0070653,3
CAND_0070654,2
CAND_0070655,3
CAND_0070656,2
CAND_0070657,2
CAND_0070658,3
CAND_0070659,2
CAND_0070660,1
CAND_0070661,1
CAND_0070662,3
CAND_0070663,3
CAND_0070664,1
CAND_0070665,1
CAND_0070666,1
CAND_0070667,1
CAND_0070668,3
CAND_0070669,2
CAND_0070670,1
CAND_0070671,2
CAND_0070672,3
CAND_0070673,1
CAND_0070674,3
CAND_0070675,2
CAND_0070676,3
CAND_0070677,2
CAND_0070678,2
CAND_0070679,3
CAND_0070680,1
CAND_0070681,2
CAND_0070682,3
CAND_0070683,3
CAND_0070684,1
CAND_0070685,1
CAND_0070686,2
CAND_0070687,1
CAND_0070688,1
CAND_0070689,3
CAND_0070690,3
CAND_0070691,3
CAND_0070692,1
CAND_0070693,1
CAND_0070694,4
CAND_0070695,3
CAND_0070696,1
CAND_0070697,2
CAND_0070698,2
CAND_0070699,3
CAND_0070700,1
CAND_0070701,2
CAND_0070702,3
CAND_0070703,3
CAND_0070704,1
CAND_0070705,3
CAND_0070706,3
CAND_0070707,1
CAND_0070708,3
CAND_0070709,2
CAND_0070710,3
CAND_0070711,1
CAND_0070712,3
CAND_0070713,3
CAND_0070714,1
CAND_0070715,3
CAND_0070716,3
CAND_0070717,1
CAND_0070718,3
CAND_0070719,3
CAND_0070720,1
CAND_0070721,3
CAND_0070722,4
CAND_0070723,3
CAND_0070724,2
CAND_0070725,1
CAND_0070726,3
CAND_0070727,1
CAND_0070728,1
CAND_0070729,1
CAND_0070730,2
CAND_0070731,2
CAND_0070732,2
CAND_0070733,3
CAND_0070734,1
CAND_0070735,2
CAND_0070736,1
CAND_0070737,3
CAND_0070738,3
CAND_0070739,2
CAND_0070740,3
CAND_0070741,2
CAND_0070742,3
CAND_0070743,2
CAND_0070744,3
CAND_0070745,3
CAND_0070746,2
CAND_0070747,3
CAND_0070748,3
CAND_0070749,3
CAND_0070750,3
CAND_0070751,4
CAND_0070752,3
CAND_0070753,3
CAND_0070754,1
CAND_0070755,1
CAND_0070756,1
CAND_0070757,2
CAND_0070758,3
CAND_0070759,3
CAND_0070760,1
CAND_0070761,2
CAND_0070762,3
CAND_0070763,3
CAND_0070764,3
CAND_0070765,2
CAND_0070766,3
CAND_0070767,3
CAND_0070768,3
CAND_0070769,1
CAND_0070770,2
CAND_0070771,1
CAND_0070772,3
CAND_0070773,1
CAND_0070774,3
CAND_0070775,2
CAND_0070776,2
CAND_0070777,3
CAND_0070778,1
CAND_0070779,3
CAND_0070780,1
CAND_0070781,1
CAND_0070782,1
CAND_0070783,1
CAND_0070784,3
CAND_0070785,1
CAND_0070786,2
CAND_0070787,3
CAND_0070788,3
CAND_0070789,1
CAND_0070790,2
CAND_0070791,1
CAND_0070792,3
CAND_0070793,2
CAND_0070794,1
CAND_0070795,3
CAND_0070796,2
CAND_0070797,3
CAND_0070798,1
CAND_0070799,2
CAND_0070800,2
CAND_0070801,3
CAND_0070802,1
CAND_0070803,3
CAND_0070804,1
CAND_0070805,2
CAND_0070806,1
CAND_0070807,2
CAND_0070808,4
CAND_0070809,3
CAND_0070810,2
CAND_0070811,2
CAND_0070812,1
CAND_0070813,3
CAND_0070814,3
CAND_0070815,3
CAND_0070816,1
CAND_0070817,2
CAND_0070818,1
CAND_0070819,1
CAND_0070820,1
CAND_0070821,1
CAND_0070822,1
CAND_0070823,3
CAND_0070824,2
CAND_0070825,3
CAND_0070826,2
CAND_0070827,2
CAND_0070828,2
CAND_0070829,2
CAND_0070830,1
CAND_0070831,1
CAND_0070832,2
CAND_0070833,3
CAND_0070834,1
CAND_0070835,2
CAND_0070836,2
CAND_0070837,1
CAND_0070838,3
CAND_0070839,2
CAND_0070840,1
CAND_0070841,3
CAND_0070842,1
CAND_0070843,3
CAND_0070844,2
CAND_0070845,3
CAND_0070846,1
CAND_0070847,3
CAND_0070848,2
CAND_0070849,1
CAND_0070850,1
CAND_0070851,3
CAND_0070852,1
CAND_0070853,1
CAND_0070854,3
CAND_0070855,1
CAND_0070856,2
CAND_0070857,1
CAND_0070858,2
CAND_0070859,2
CAND_0070860,3
CAND_0070861,2
CAND_0070862,1
CAND_0070863,1
CAND_0070864,3
CAND_0070865,2
CAND_0070866,2
CAND_0070867,1
CAND_0070868,1
CAND_0070869,1
CAND_0070870,3
CAND_0070871,2
CAND_0070872,3
CAND_0070873,2
CAND_0070874,1
CAND_0070875,3
CAND_0070876,2
CAND_0070877,1
CAND_0070878,2
CAND_0070879,2
CAND_0070880,1
CAND_0070881,3
CAND_0070882,3
CAND_0070883,2
CAND_0070884,3
CAND_0070885,3
CAND_0070886,1
CAND_0070887,2
CAND_0070888,1
CAND_0070889,3
CAND_0070890,3
CAND_0070891,2
CAND_0070892,1
CAND_0070893,2
CAND_0070894,2
CAND_0070895,1
CAND_0070896,3
CAND_0070897,1
CAND_0070898,1
CAND_0070899,2
CAND_0070900,3
CAND_0070901,1
CAND_0070902,1
CAND_0070903,2
CAND_0070904,3
CAND_0070905,1
CAND_0070906,1
CAND_0070907,2
CAND_0070908,1
CAND_0070909,1
CAND_0070910,3
CAND_0070911,1
CAND_0070912,3
CAND_0070913,3
CAND_0070914,2
CAND_0070915,3
CAND_0070916,1
CAND_0070917,1
CAND_0070918,1
CAND_0070919,1
CAND_0070920,1
CAND_0070921,3
CAND_0070922,1
CAND_0070923,3
CAND_0070924,3
CAND_0070925,1
CAND_0070926,1
CAND_0070927,1
CAND_0070928,3
CAND_0070929,1
CAND_0070930,3
CAND_0070931,1
CAND_0070932,2
CAND_0070933,2
CAND_0070934,3
CAND_0070935,1
CAND_0070936,1
CAND_0070937,3
CAND_0070938,3
CAND_0070939,1
CAND_0070940,0
CAND_0070941,1
CAND_0070942,1
CAND_0070943,3
CAND_0070944,2
CAND_0070945,2
CAND_0070946,1
CAND_0070947,3
CAND_0070948,1
CAND_0070949,3
CAND_0070950,3
CAND_0070951,1
CAND_0070952,1
CAND_0070953,2
CAND_0070954,1
CAND_0070955,2
CAND_0070956,3
CAND_0070957,1
CAND_0070958,2
CAND_0070959,2
CAND_0070960,1
CAND_0070961,2
CAND_0070962,1
CAND_0070963,3
CAND_0070964,3
CAND_0070965,1
CAND_0070966,2
CAND_0070967,3
CAND_0070968,3
CAND_0070969,2
CAND_0070970,2
CAND_0070971,1
CAND_0070972,3
CAND_0070973,1
CAND_0070974,1
CAND_0070975,2
CAND_0070976,1
CAND_0070977,2
CAND_0070978,2
CAND_0070979,4
CAND_0070980,3
CAND_0070981,3
CAND_0070982,3
CAND_0070983,3
CAND_0070984,2
CAND_0070985,1
CAND_0070986,1
CAND_0070987,1
CAND_0070988,1
CAND_0070989,2
CAND_0070990,3
CAND_0070991,3
CAND_0070992,3
CAND_0070993,2
CAND_0070994,3
CAND_0070995,3
CAND_0070996,3
CAND_0070997,1
CAND_0070998,3
CAND_0070999,2
CAND_0071000,2
CAND_0071001,3
CAND_0071002,3
CAND_0071003,1
CAND_0071004,3
CAND_0071005,2
CAND_0071006,1
CAND_0071007,2
CAND_0071008,2
CAND_0071009,3
CAND_0071010,1
CAND_0071011,2
CAND_0071012,2
CAND_0071013,2
CAND_0071014,2
CAND_0071015,2
CAND_0071016,2
CAND_0071017,3
CAND_0071018,3
CAND_0071019,3
CAND_0071020,2
CAND_0071021,3
CAND_0071022,1
CAND_0071023,3
CAND_0071024,2
CAND_0071025,3
CAND_0071026,3
CAND_0071027,1
CAND_0071028,1
CAND_0071029,3
CAND_0071030,1
CAND_0071031,1
CAND_0071032,1
CAND_0071033,3
CAND_0071034,1
CAND_0071035,2
CAND_0071036,1
CAND_0071037,3
CAND_0071038,3
CAND_0071039,3
CAND_0071040,2
CAND_0071041,1
CAND_0071042,2
CAND_0071043,1
CAND_0071044,3
CAND_0071045,1
CAND_0071046,3
CAND_0071047,3
CAND_0071048,1
CAND_0071049,3
CAND_0071050,1
CAND_0071051,3
CAND_0071052,2
CAND_0071053,3
CAND_0071054,2
CAND_0071055,2
CAND_0071056,1
CAND_0071057,1
CAND_0071058,2
CAND_0071059,3
CAND_0071060,1
CAND_0071061,1
CAND_0071062,3
CAND_0071063,3
CAND_0071064,3
CAND_0071065,1
CAND_0071066,1
CAND_0071067,1
CAND_0071068,2
CAND_0071069,1
CAND_0071070,3
CAND_0071071,3
CAND_0071072,1
CAND_0071073,3
CAND_0071074,1
CAND_0071075,3
CAND_0071076,2
CAND_0071077,2
CAND_0071078,3
CAND_0071079,1
CAND_0071080,3
CAND_0071081,3
CAND_0071082,3
CAND_0071083,2
CAND_0071084,1
CAND_0071085,4
CAND_0071086,1
CAND_0071087,3
CAND_0071088,3
CAND_0071089,2
CAND_0071090,3
CAND_0071091,2
CAND_0071092,2
CAND_0071093,1
CAND_0071094,2
CAND_0071095,1
CAND_0071096,2
CAND_0071097,2
CAND_0071098,3
CAND_0071099,3
CAND_0071100,1
CAND_0071101,3
CAND_0071102,3
CAND_0071103,3
CAND_0071104,1
CAND_0071105,2
CAND_0071106,2
CAND_0071107,2
CAND_0071108,3
CAND_0071109,1
CAND_0071110,1
CAND_0071111,2
CAND_0071112,1
CAND_0071113,2
CAND_0071114,1
CAND_0071115,1
CAND_0071116,1
CAND_0071117,1
CAND_0071118,3
CAND_0071119,1
CAND_0071120,1
CAND_0071121,1
CAND_0071122,2
CAND_0071123,3
CAND_0071124,2
CAND_0071125,1
CAND_0071126,3
